index,date,site.name,plot.id,type,species,family,diameter_cm,basal.area_sq.cm,height_m,Remarks
1475,02.12.2010,Devanageri,2,FRAGMENT,Memecylon wightii,Melastomataceae,4.1,13.2,5,None
1476,02.12.2010,Devanageri,2,FRAGMENT,Coffea robusta,Rubiaceae,4.5,15.9,8.5,None
1477,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,5.1,20.43,6,None
1478,02.12.2010,Devanageri,2,FRAGMENT,Cinnamomum malabathrum,Lauraceae,3.5,9.62,5.5,None
1479,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.2,8.04,5,None
1480,02.12.2010,Devanageri,2,FRAGMENT,Memecylon wightii,Melastomataceae,4.1,13.2,5.5,None
1481,02.12.2010,Devanageri,2,FRAGMENT,Michelia champaca,Magnoliaceae,3.5,9.62,5,None
1482,02.12.2010,Devanageri,2,FRAGMENT,Chionanthus malabaricus,Oleaceae,7,38.48,8.5,None
1483,02.12.2010,Devanageri,2,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.5,9.62,6,None
1484,02.12.2010,Devanageri,2,FRAGMENT,Chionanthus leprocarpa,Oleaceae,4.1,13.2,7,None
1485,02.12.2010,Devanageri,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,4.5,15.9,5,None
1486,02.12.2010,Devanageri,2,FRAGMENT,Canarium strictum,Burseraceae,54.1,2298.71,32,None
1487,02.12.2010,Devanageri,2,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.8,11.34,6,None
1488,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,4.1,13.2,6,None
1489,02.12.2010,Devanageri,2,FRAGMENT,Knema attenuata,Myristicaceae,8.3,54.11,7,None
1490,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,4.1,13.2,NA,cut/broken
1491,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,5.7,25.52,7,None
1492,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,5.4,22.9,6.5,None
1493,02.12.2010,Devanageri,2,FRAGMENT,Artocarpus hirsutus,Moraceae,75.4,4465.11,32,None
1494,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,3.8,11.34,5.5,None
1495,02.12.2010,Devanageri,2,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,3.2,8.04,3.5,None
1496,02.12.2010,Devanageri,2,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.2,8.04,5,None
1497,02.12.2010,Devanageri,2,FRAGMENT,Coffea robusta,Rubiaceae,4.1,13.2,6,None
1498,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,4.5,15.9,5,None
1499,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.5,9.62,4.5,None
1500,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,3.8,11.34,4.5,None
1501,02.12.2010,Devanageri,2,FRAGMENT,Holigarna grahamii,Anacardiaceae,10.5,86.59,10,None
1502,02.12.2010,Devanageri,2,FRAGMENT,Knema attenuata,Myristicaceae,5.7,25.52,7,None
1503,02.12.2010,Devanageri,2,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,3.2,8.04,3.5,None
1504,02.12.2010,Devanageri,2,FRAGMENT,Knema attenuata,Myristicaceae,3.2,8.04,5.5,None
1505,02.12.2010,Devanageri,2,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.5,9.62,5.5,None
1506,02.12.2010,Devanageri,2,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.2,8.04,5.5,None
1507,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,4.8,18.1,6,None
1508,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,3.2,8.04,4,None
1509,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.2,8.04,4,None
1510,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.8,11.34,7,None
1511,02.12.2010,Devanageri,2,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.2,8.04,5.5,None
1512,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,3.2,8.04,6,None
1513,02.12.2010,Devanageri,2,FRAGMENT,Sapindus indica,NA,8.9,62.21,5.5,None
1514,02.12.2010,Devanageri,2,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.5,9.62,5,None
1515,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.8,11.34,6.5,None
1516,02.12.2010,Devanageri,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,3.8,11.34,5,None
1517,02.12.2010,Devanageri,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.2,8.04,5,None
1518,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,4,None
1519,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,21.3,356.33,12,None
1520,09.12.2010,Halagunda,1,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,4.5,15.9,4,None
1521,09.12.2010,Halagunda,1,FRAGMENT,Dimocarpus longan,Sapindaceae,7,38.48,9,None
1522,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,3.5,None
1523,09.12.2010,Halagunda,1,FRAGMENT,Holigarna grahamii,Anacardiaceae,7.3,41.85,4,None
1524,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,7.3,41.85,NA,cut/broken
1525,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,NA,cut/broken
1526,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,4.5,15.9,4,None
1527,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,3.5,9.62,4.5,None
1528,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,25.5,510.71,14.5,None
1529,09.12.2010,Halagunda,1,FRAGMENT,Vepris bilocularis,Rutaceae,40.7,1301,19.5,None
1530,09.12.2010,Halagunda,1,FRAGMENT,Knema attenuata,Myristicaceae,60.5,2874.75,22,None
1531,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.8,11.34,3.5,None
1532,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,4.5,15.9,5,None
1533,09.12.2010,Halagunda,1,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,4.1,13.2,3,None
1534,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,4.8,18.1,NA,cut/broken
1535,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,4.8,18.1,1,None
1536,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,4.5,None
1537,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.5,9.62,4,None
1538,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,6.4,32.17,8.5,None
1539,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,4.1,13.2,5.5,None
1540,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,5.4,22.9,7,None
1541,09.12.2010,Halagunda,1,FRAGMENT,Diospyros sylvatica,Ebenaceae,6.4,32.17,6.5,None
1542,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.5,9.62,3.5,None
1543,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,3.2,8.04,4.5,None
1544,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,3.2,8.04,6,None
1545,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,5.4,22.9,3.5,None
1546,09.12.2010,Halagunda,1,FRAGMENT,Diospyros sylvatica,Ebenaceae,4.1,13.2,5.5,None
1547,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,5.7,25.52,6,None
1548,09.12.2010,Halagunda,1,FRAGMENT,Artocarpus integrifolius,Moraceae,8.9,62.21,3.5,None
1549,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,4.1,13.2,4.5,None
1550,09.12.2010,Halagunda,1,FRAGMENT,Holigarna grahamii,Anacardiaceae,53.2,2222.87,22.5,None
1551,09.12.2010,Halagunda,1,FRAGMENT,Euonymus indicus,Celastraceae,9.5,70.88,6,None
1552,09.12.2010,Halagunda,1,FRAGMENT,Cinnamomum malabathrum,Lauraceae,4.5,15.9,NA,cut/broken
1553,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,6,28.27,3,None
1554,09.12.2010,Halagunda,1,FRAGMENT,Aglaia Sp.,Meliaceae,8.6,58.09,6,None
1555,09.12.2010,Halagunda,1,FRAGMENT,Psychotria nigra,Rubiaceae,3.8,11.34,4,None
1556,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,22,380.13,9,None
1557,09.12.2010,Halagunda,1,FRAGMENT,Prunus ceylanica,Rosaceae,5.1,20.43,5.5,None
1558,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.5,9.62,4.5,None
1559,09.12.2010,Halagunda,1,FRAGMENT,Psychotria nigra,Rubiaceae,3.8,11.34,3,None
1560,09.12.2010,Halagunda,1,FRAGMENT,Knema attenuata,Myristicaceae,16.9,224.32,12,None
1561,09.12.2010,Halagunda,1,FRAGMENT,Euonymus indicus,Celastraceae,13.1,134.78,7.5,None
1562,09.12.2010,Halagunda,1,FRAGMENT,Garcinia gummi-gutta,Clusiaceae,3.2,8.04,4.5,None
1563,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,48.4,1839.84,23,None
1564,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.5,9.62,4.5,None
1565,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,4.1,13.2,4,None
1566,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,9.9,76.98,9,None
1567,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,4.1,13.2,5.5,None
1568,09.12.2010,Halagunda,1,FRAGMENT,Dimocarpus longan,Sapindaceae,25.1,494.81,16.5,None
1569,09.12.2010,Halagunda,1,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,4.1,13.2,3.5,None
1570,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,19.4,295.59,14,None
1571,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,5.5,None
1572,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.8,11.34,4.5,None
1573,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,5,None
1574,09.12.2010,Halagunda,1,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.5,9.62,5.5,None
1575,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,4.1,13.2,6,None
1576,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.2,8.04,5,None
1577,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,4.5,15.9,6.5,None
1578,09.12.2010,Halagunda,1,FRAGMENT,Dimocarpus longan,Sapindaceae,3.8,11.34,6.5,None
1579,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,5.5,None
1580,09.12.2010,Halagunda,1,FRAGMENT,Diospyros sylvatica,Ebenaceae,5.7,25.52,NA,cut/broken
1581,09.12.2010,Halagunda,1,FRAGMENT,Diospyros sylvatica,Ebenaceae,4.5,15.9,3,None
1582,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,16.6,216.42,9,None
1583,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,15,176.71,9,None
1584,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,8.9,62.21,7.5,None
1585,09.12.2010,Halagunda,1,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,3.8,11.34,3.5,None
1586,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,5.4,22.9,1.5,None
1587,09.12.2010,Halagunda,1,FRAGMENT,Knema attenuata,Myristicaceae,4.1,13.2,NA,cut/broken
1588,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,19.8,307.91,8.5,None
1589,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,9.2,66.48,3.5,None
1590,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,45.5,1625.97,22,None
1591,09.12.2010,Halagunda,1,FRAGMENT,Garcinia gummi-gutta,Clusiaceae,5.1,20.43,5.5,None
1592,09.12.2010,Halagunda,1,FRAGMENT,Symplocos coorgensis,Symplocaceae,13.7,147.41,11.5,None
1593,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,25.5,510.71,15,None
1594,09.12.2010,Halagunda,1,FRAGMENT,Euonymus indicus,Celastraceae,8.3,54.11,1,None
1595,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.8,11.34,4,None
1596,09.12.2010,Halagunda,1,FRAGMENT,Diospyros sylvatica,Ebenaceae,3.2,8.04,6,None
1597,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,5.4,22.9,10,None
1598,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,5,None
1599,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,116.8,10714.59,33,None
1600,09.12.2010,Halagunda,1,FRAGMENT,Garcinia gummi-gutta,Clusiaceae,24.5,471.44,19,None
1601,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,19.4,295.59,15,None
1602,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,31.2,764.54,32,None
1603,09.12.2010,Halagunda,1,FRAGMENT,Coffea robusta,Rubiaceae,3.2,8.04,6.5,None
1604,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.8,11.34,5,None
1605,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.5,9.62,4.5,None
1606,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,33.1,860.49,18.5,None
1607,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,3.5,9.62,4.5,None
1608,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,3.2,8.04,5,None
1609,09.12.2010,Halagunda,1,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,3.5,9.62,4,None
1610,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,8.3,54.11,4.5,None
1611,09.12.2010,Halagunda,1,FRAGMENT,Dimocarpus longan,Sapindaceae,32.1,809.28,21,None
1612,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,7.6,45.36,5,None
1613,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,23.2,422.73,18.5,None
1614,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.8,11.34,2.5,None
1615,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,5.4,22.9,4.5,None
1616,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,25.8,522.79,13.5,None
1617,09.12.2010,Halagunda,1,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,3.8,11.34,4.5,None
1618,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,4,None
1619,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,8.3,54.11,8,None
1620,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,4.5,15.9,2.5,None
1621,09.12.2010,Halagunda,1,FRAGMENT,Syzygium densiflorum,Myrtaceae,61.1,2932.06,28,None
1622,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,8.3,54.11,5,None
1623,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,15.6,191.13,8,None
1624,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.5,9.62,4.5,None
1625,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,6.5,None
1626,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.2,8.04,4,None
1627,09.12.2010,Halagunda,1,FRAGMENT,Garcinia gummi-gutta,Clusiaceae,3.2,8.04,5.5,None
1628,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,5.4,22.9,5.5,None
1629,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,12.4,120.76,9.5,None
1630,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,5.1,20.43,9,None
1631,09.12.2010,Halagunda,1,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,5.4,22.9,5,None
1632,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.2,8.04,6.5,None
1633,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,4.8,18.1,2,None
1634,09.12.2010,Halagunda,1,FRAGMENT,Agrostistachys indica,Euphorbiaceae,4.1,13.2,5.5,None
1635,09.12.2010,Halagunda,1,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,6.4,32.17,NA,cut/broken
1636,09.12.2010,Halagunda,1,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,35,962.11,13,None
1637,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,10.2,81.71,4.5,None
1638,09.12.2010,Halagunda,1,FRAGMENT,Agrostistachys indica,Euphorbiaceae,8,50.27,12.5,None
1639,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.5,9.62,4.5,None
1640,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,14.3,160.61,14.5,None
1641,09.12.2010,Halagunda,1,FRAGMENT,NA,NA,3.5,9.62,5.5,None
1642,09.12.2010,Halagunda,1,FRAGMENT,Dimocarpus longan,Sapindaceae,4.1,13.2,7,None
1643,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,9.9,76.98,8,None
1644,10.12.2010,Halagunda,2,FRAGMENT,NA,NA,5.1,20.43,4,None
1645,10.12.2010,Halagunda,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,4.1,13.2,5.5,None
1646,10.12.2010,Halagunda,2,FRAGMENT,Grevia microcarpa,Tiliaceae,3.8,11.34,5,None
1647,10.12.2010,Halagunda,2,FRAGMENT,Caryota urens,Arecaceae,34.4,929.41,17.5,None
1648,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,5.1,20.43,5,None
1649,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.2,8.04,6.5,None
1650,10.12.2010,Halagunda,2,FRAGMENT,Artocarpus integrifolius,Moraceae,3.2,8.04,4,None
1651,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,9.9,76.98,9,None
1652,10.12.2010,Halagunda,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.5,9.62,5,None
1653,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,8.9,62.21,9,None
1654,10.12.2010,Halagunda,2,FRAGMENT,Holigarna grahamii,Anacardiaceae,9.5,70.88,10,None
1655,10.12.2010,Halagunda,2,FRAGMENT,Litsea floribunda,Lauraceae,3.2,8.04,5.5,None
1656,10.12.2010,Halagunda,2,FRAGMENT,Garcinia gummi-gutta,Clusiaceae,5.1,20.43,3,None
1657,10.12.2010,Halagunda,2,FRAGMENT,Grevia microcarpa,Tiliaceae,3.8,11.34,5,None
1658,10.12.2010,Halagunda,2,FRAGMENT,Dimocarpus longan,Sapindaceae,4.1,13.2,5,None
1659,10.12.2010,Halagunda,2,FRAGMENT,Dimocarpus longan,Sapindaceae,5.4,22.9,6.5,None
1660,10.12.2010,Halagunda,2,FRAGMENT,Dimocarpus longan,Sapindaceae,5.4,22.9,8.5,None
1661,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,7.3,41.85,3,None
1662,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,8,50.27,4,None
1663,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,5.4,22.9,6,None
1664,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,8,50.27,7,None
1665,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,5.7,25.52,8,None
1666,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.2,8.04,5,None
1667,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,7.6,45.36,9,None
1668,10.12.2010,Halagunda,2,FRAGMENT,Agrostistachys indica,Euphorbiaceae,4.8,18.1,6.5,None
1669,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,4.5,15.9,4,None
1670,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,8.6,58.09,9,None
1671,10.12.2010,Halagunda,2,FRAGMENT,NA,NA,16.9,224.32,5.5,None
1672,10.12.2010,Halagunda,2,FRAGMENT,Artocarpus integrifolius,Moraceae,3.8,11.34,9.5,None
1673,10.12.2010,Halagunda,2,FRAGMENT,Holigarna grahamii,Anacardiaceae,8.3,54.11,11,None
1674,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,4.1,13.2,7,None
1675,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,5.7,25.52,8.5,None
1676,10.12.2010,Halagunda,2,FRAGMENT,Litsea glabrata,Lauraceae,8.6,58.09,8,None
1677,10.12.2010,Halagunda,2,FRAGMENT,Grevia microcarpa,Tiliaceae,5.7,25.52,3.5,None
1678,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,7.3,41.85,9.5,None
1679,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,4.5,15.9,5.5,None
1680,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.5,9.62,6.5,None
1681,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,7,38.48,6,None
1682,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,9.2,66.48,6,None
1683,10.12.2010,Halagunda,2,FRAGMENT,NA,NA,22.9,411.87,11,None
1684,10.12.2010,Halagunda,2,FRAGMENT,Grevia microcarpa,Tiliaceae,3.5,9.62,4,None
1685,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.8,11.34,6.5,None
1686,10.12.2010,Halagunda,2,FRAGMENT,Litsea floribunda,Lauraceae,3.2,8.04,5.5,None
1687,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,8.3,54.11,3,None
1688,10.12.2010,Halagunda,2,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,7.6,45.36,8,None
1689,10.12.2010,Halagunda,2,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,6,28.27,7,None
1690,10.12.2010,Halagunda,2,FRAGMENT,Chrysophyllum roxburdhii,Sapotaceae,8.9,62.21,12,None
1691,10.12.2010,Halagunda,2,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,6.4,32.17,6,None
1692,10.12.2010,Halagunda,2,FRAGMENT,Grevia microcarpa,Tiliaceae,3.8,11.34,2.5,None
1693,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,4.1,13.2,8,None
1694,10.12.2010,Halagunda,2,FRAGMENT,Holigarna grahamii,Anacardiaceae,14.6,167.42,10.5,None
1695,10.12.2010,Halagunda,2,FRAGMENT,Nothopegia beddomei,Anacardiaceae,3.5,9.62,6,None
1696,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,4.5,15.9,NA,cut/broken
1697,10.12.2010,Halagunda,2,FRAGMENT,Cinnamomum malabathrum,Lauraceae,6.4,32.17,7,None
1698,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,5.1,20.43,8,None
1699,10.12.2010,Halagunda,2,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.5,9.62,6,None
1700,10.12.2010,Halagunda,2,FRAGMENT,Canarium strictum,Burseraceae,8.9,62.21,13,None
1701,10.12.2010,Halagunda,2,FRAGMENT,Chrysophyllum roxburdhii,Sapotaceae,3.2,8.04,5,None
1702,10.12.2010,Halagunda,2,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,6,None
1703,10.12.2010,Halagunda,2,FRAGMENT,Antidesma menasu,Euphorbiaceae,7.3,41.85,8,None
1704,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.5,9.62,5,None
1705,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.5,9.62,6.5,None
1706,10.12.2010,Halagunda,2,FRAGMENT,Holigarna grahamii,Anacardiaceae,12.1,114.99,13,None
1707,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.5,9.62,6,None
1708,10.12.2010,Halagunda,2,FRAGMENT,Artocarpus integrifolius,Moraceae,7,38.48,9,None
1709,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.5,9.62,7,None
1710,10.12.2010,Halagunda,2,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,3.8,11.34,4.5,None
1711,10.12.2010,Halagunda,2,FRAGMENT,Aglaia elaeagnoidea,Meliaceae,98.7,7651.11,30,None
1712,10.12.2010,Halagunda,2,FRAGMENT,NA,NA,17.8,248.85,10,None
1713,10.12.2010,Halagunda,2,FRAGMENT,Reinwardtiodendron anaimalaiense,Meliaceae,24.8,483.05,15,None
1714,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,3.5,9.62,5.5,None
1715,10.12.2010,Halagunda,2,FRAGMENT,Garcinia gummi-gutta,Clusiaceae,4.5,15.9,5.5,None
1716,10.12.2010,Halagunda,2,FRAGMENT,Agrostistachys indica,Euphorbiaceae,3.8,11.34,3,None
1717,10.12.2010,Halagunda,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,6.7,35.26,8,None
1718,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,5.4,22.9,6.5,None
1719,10.12.2010,Halagunda,2,FRAGMENT,Goniothalamus cardiapetalus,Annonaceae,3.8,11.34,3,None
1720,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,4.1,13.2,5,None
1721,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,4.5,15.9,8,None
1722,10.12.2010,Halagunda,2,FRAGMENT,Coffea robusta,Rubiaceae,8.9,62.21,5,None
